t,|deltaS|
1227,0.4311
1228,0.1187
1229,0.5917
1230,0.219
1231,0.8933
1232,0.4611
1233,0.3804
1234,0.3938
1235,0.1617
1236,0.9103
1237,0.2414
1238,0.7938
1239,0.08355
1240,0.03947
1241,0.08995
1242,0.885
1243,0.002092
1244,0.5881
1245,0.4857
1246,1.314
1247,0.5752
1248,0.5433
1249,0.689
1250,0.2905
1251,0.8014
1252,1.194
1253,0.06275
1254,0.6395
1255,1.364
1256,0.9983
1257,1.022
1258,0.2275
1259,1.664
1260,0.05829
1261,0.2674
1262,1.318
1263,1.283
1264,0.9891
1265,0.9703
1266,0.05922
1267,1.729
1268,0.3363
1269,0.3012
1270,0.05815
1271,0.2898
1272,0.9339
1273,0.5211
1274,0.4696
1275,0.9247
1276,0.5468
1277,1.391
1278,0.273
1279,0.2737
1280,0.1235
1281,0.579
1282,1.747
1283,0.4654
1284,0.1096
1285,0.542
1286,0.03567
1287,0.06507
1288,1.617
1289,0.396
1290,1.371
1291,0.07155
1292,0.6261
1293,1.738
1294,0.9553
1295,0.2208
1296,1.413
1297,1.07
1298,0.1781
1299,1.424
1300,2.346
1301,0.3392
1302,0.545
1303,0.4858
1304,0.1807
1305,0.6842
1306,0.4301
1307,0.9173
1308,0.8394
1309,1.325
1310,0.6135
1311,0.8879
1312,0.2303
1313,3.133
1314,1.087
1315,0.8696
1316,2.066
1317,0.2129
1318,1.523
1319,0.6813
1320,1.095
1321,0.09849
1322,0.8205
1323,0.3399
1324,1.945
1325,0.6008
1326,0.7036
1327,0.2773
1328,0.4306
1329,0.1557
1330,0.1601
1331,0.233
1332,1.451
1333,1.054
1334,0.09203
1335,0.9198
1336,0.2119
1337,1.394
1338,1.038
1339,0.1017
1340,1.109
1341,0.4375
1342,1.067
1343,0.9553
1344,0.7349
1345,0.1218
1346,0.4735
1347,1.169
1348,0.1868
1349,0.5134
1350,0.5144
1351,0.6243
1352,0.01497
1353,0.6022
1354,1.14
1355,0.5617
1356,0.1149
1357,1.624
1358,0.5471
1359,0.3635
1360,0.7821
1361,0.02046
1362,1.087
1363,0.1414
1364,0.6969
1365,1.04
1366,0.1563
1367,1.246
1368,0.9072
1369,0.2138
1370,0.8867
1371,0.1923
1372,0.1653
1373,1.527
1374,1.084
1375,0.6558
1376,0.6488
1377,0.7149
1378,0.7782
1379,0.1259
1380,0.4097
1381,1.565
1382,1.216
1383,0.4883
1384,0.3207
1385,0.8428
1386,0.1907
1387,0.0001612
1388,0.1689
1389,0.249
1390,0.3368
1391,0.3032
1392,0.4041
1393,1.198
1394,0.4272
1395,0.51
1396,0.4369
1397,0.1511
1398,0.4695
1399,0.7221
1400,0.4009
1401,1.658
1402,1.575
1403,1.197
1404,0.04072
1405,0.1199
1406,0.9946
1407,0.2256
1408,0.892
1409,0.2306
1410,1.045
1411,0.8412
1412,0.5244
1413,0.1484
1414,0.8145
1415,0.5728
1416,1.918
1417,0.7099
1418,1.162
1419,0.3939
1420,0.214
1421,1.283
1422,0.196
1423,0.9754
1424,0.4175
1425,0.7643
1426,0.09158
1427,0.7787
1428,1.262
1429,0.7791
1430,0.3739
1431,0.5531
1432,0.9329
1433,0.4863
1434,0.5909
1435,1.128
1436,0.5331
1437,0.876
1438,0.6893
1439,0.205
1440,1.405
1441,0.1394
1442,0.5056
1443,0.2583
1444,0.2528
1445,0.4421
1446,0.5548
1447,0.07507
1448,0.9942
1449,0.2377
1450,0.2411
1451,0.7437
1452,0.04593
1453,0.394
1454,0.7601
1455,0.3566
1456,0.6176
1457,0.4829
1458,0.9977
1459,0.6469
1460,0.2539
1461,0.9748
1462,0.1874
1463,0.723
1464,0.7087
1465,0.08109
1466,0.9556
1467,0.3774
1468,1.427
1469,0.8106
1470,0.9264
1471,0.8672
1472,0.3523
1473,1.487
1474,0.6025
1475,1.09
1476,0.2644
1477,1.405
1478,0.04925
1479,0.6704
1480,1.232
1481,0.9787
1482,0.2652
1483,0.9789
1484,0.2955
1485,0.1741
1486,0.2568
1487,1.076
1488,0.01616
1489,0.5415
1490,0.4293
1491,1.331
1492,0.1632
1493,0.3217
1494,0.2744
1495,0.6903
1496,0.07626
1497,0.5468
1498,0.496
1499,1.049
1500,0.03508
1501,0.5331
1502,0.1785
1503,0.9884
1504,0.6108
1505,0.742
1506,0.6657
1507,1.719
1508,0.0548
1509,0.2743
1510,0.7137
1511,1.112
1512,0.2061
1513,0.3505
1514,0.5977
1515,0.3764
1516,1.029
1517,0.7945
1518,0.2142
1519,0.15
1520,1.039
1521,0.8192
1522,0.1879
1523,0.1154
1524,0.7075
1525,0.243
1526,1.517
1527,0.09214
1528,1.717
1529,0.3946
1530,0.5022
1531,0.4029
1532,0.5983
1533,1.291
1534,0.1127
1535,0.7891
1536,0.2422
1537,0.3059
1538,0.2132
1539,1.361
1540,0.4449
1541,1.214
1542,1.924
1543,0.6526
1544,0.7406
1545,1.38
1546,1.11
1547,0.1529
1548,0.9141
1549,0.9828
1550,1.143
1551,0.6537
1552,0.4273
1553,0.3542
1554,0.2911
1555,0.6316
1556,0.991
1557,0.4819
1558,0.8085
1559,0.7067
1560,0.491
1561,1.336
1562,1.352
1563,1.282
1564,1.665
1565,2.21
1566,0.4733
1567,1.027
1568,0.4752
1569,1.408
1570,0.1905
1571,0.8413
1572,1.203
1573,1.088
1574,0.7657
1575,0.9368
1576,0.06334
1577,0.6324
1578,1.478
1579,0.8196
1580,1.178
1581,0.5523
1582,0.6729
1583,0.0434
1584,0.176
1585,0.3902
1586,0.2974
1587,2.493
1588,0.3392
1589,0.2487
1590,0.1072
1591,1.71
1592,1.454
1593,1.622
1594,0.2396
1595,0.1815
1596,0.3045
1597,0.792
1598,0.9037
1599,0.4459
1600,0.7866
1601,1.754
1602,0.598
1603,1.334
1604,0.2261
1605,0.8967
1606,1.146
1607,2.269
1608,1.544
1609,1.125
1610,0.828
1611,0.2641
1612,1.081
1613,0.07215
1614,0.6165
1615,0.05502
1616,0.41
1617,0.8082
1618,0.7718
1619,0.6139
1620,0.3831
1621,0.309
1622,1.554
1623,1.049
1624,1.144
1625,1.246
1626,0.00686
1627,1.33
1628,0.9329
1629,0.5186
1630,1.307
1631,1.163
1632,0.3729
1633,0.4817
1634,0.1658
1635,0.2509
1636,0.2921
1637,0.1054
1638,1.487
1639,0.1365
1640,0.7377
1641,0.2414
1642,0.3158
1643,1.002
1644,0.5361
1645,0.05778
1646,0.06845
1647,0.4522
1648,0.9852
1649,0.1447
1650,0.449
1651,1.058
1652,0.2286
1653,0.6166
1654,0.9178
1655,0.01163
1656,0.1385
1657,0.8244
1658,0.5067
1659,0.7693
1660,1.42
1661,0.4508
1662,0.2352
1663,0.6852
1664,0.2978
1665,0.6525
1666,0.2259
1667,1.258
1668,0.5198
1669,0.5092
1670,0.7306
1671,0.2235
1672,1.329
1673,0.2847
1674,1.416
1675,1.207
1676,1.253
1677,0.8402
1678,0.1193
1679,0.4957
1680,0.495
1681,0.1332
1682,0.08935
1683,0.651
1684,0.8077
1685,0.5584
1686,0.2219
1687,0.3949
1688,0.801
1689,1.583
1690,0.5135
1691,0.3144
1692,1.515
1693,1.017
1694,1.029
1695,0.9162
1696,0.2397
1697,0.7682
1698,0.6352
1699,0.1031
1700,0.6501
1701,0.4342
1702,0.6924
1703,0.7396
1704,0.4859
1705,0.3986
1706,0.8394
1707,0.03709
1708,0.9526
1709,0.2192
1710,0.3907
1711,0.08533
1712,0.3449
1713,0.9147
1714,1.439
1715,0.797
1716,1.147
1717,0.6593
1718,0.1439
1719,0.4584
1720,0.8687
1721,0.3019
1722,0.05504
1723,0.5528
1724,0.9628
1725,1.399
1726,0.1582
1727,0.6251
1728,0.4095
1729,0.7675
1730,0.1949
1731,0.565
1732,0.6138
1733,0.8401
1734,0.2642
1735,0.2699
1736,1.593
1737,1.751
1738,0.06652
1739,0.3287
1740,0.03214
1741,1.522
1742,0.4188
1743,0.3319
1744,0.6762
1745,0.4686
1746,0.05005
1747,0.3041
1748,1.252
1749,0.3344
1750,0.1583
1751,0.9035
1752,0.6707
1753,0.9991
1754,0.2681
1755,0.4183
1756,0.9985
1757,0.06374
1758,1.53
1759,0.2858
1760,0.3192
1761,0.5416
1762,0.2646
1763,0.4134
1764,0.4387
1765,0.4178
1766,0.7606
1767,0.4393
1768,0.9808
1769,0.5693
1770,0.07806
1771,0.1019
1772,0.586
1773,0.2955
1774,0.7505
1775,0.8486
1776,0.2482
1777,0.8135
1778,0.2604
1779,0.8746
1780,1.406
1781,0.1197
1782,0.7569
1783,0.4164
1784,0.4003
1785,1.47
1786,1.321
1787,1.642
1788,0.2245
1789,0.5028
1790,0.3129
1791,2.525
1792,0.1175
1793,0.566
1794,0.7689
1795,0.5522
1796,1.075
1797,1.425
1798,0.8287
1799,0.7424
1800,0.5115
1801,0.3464
1802,1.63
1803,0.2059
1804,0.04319
1805,0.224
1806,0.757
1807,1.059
1808,0.09464
1809,0.7958
1810,0.808
1811,0.6445
1812,0.3453
1813,0.5599
1814,0.2691
1815,0.262
1816,0.08296
1817,0.08166
1818,0.135
1819,0.2861
1820,0.1555
1821,0.4134
1822,0.1529
1823,0.3307
1824,0.3818
1825,0.7534
1826,0.6006
1827,0.5789
1828,0.4156
1829,0.1402
1830,0.1922
1831,0.2215
1832,1.822
1833,0.08146
1834,0.9967
1835,1.028
1836,0.3128
1837,0.2288
1838,0.01532
1839,0.5568
1840,0.01054
1841,0.7286
1842,0.9537
1843,0.1266
1844,1.873
1845,0.1183
1846,0.8085
1847,0.1203
1848,0.2585
1849,0.03689
1850,0.6141
1851,0.3636
1852,0.1863
1853,0.162
1854,0.4959
1855,0.1296
1856,0.1661
1857,0.1856
1858,0.5676
1859,1.032
1860,0.7028
1861,0.2727
1862,0.2144
1863,0.2405
1864,0.5785
1865,0.9791
1866,0.444
1867,0.2613
1868,0.6481
1869,0.008639
1870,0.6872
1871,0.07136
1872,0.2791
1873,0.1161
1874,0.7512
1875,0.9878
1876,0.1348
1877,0.5072
1878,1.15
1879,0.7291
1880,0.1632
1881,0.6315
1882,0.711
1883,0.5485
1884,0.3998
1885,1.63
1886,0.2029
1887,0.4251
1888,1.247
1889,0.01508
1890,1.055
1891,1.289
1892,0.9308
1893,0.1894
1894,0.9896
1895,0.5318
1896,0.9612
1897,0.2148
1898,0.7749
1899,0.06605
1900,1.525
1901,0.3939
1902,0.6844
1903,0.4865
1904,1.377
1905,1.225
1906,0.8051
1907,0.5579
1908,0.5772
1909,0.2715
1910,1.918
1911,0.5641
1912,0.06007
1913,0.4072
1914,0.3118
1915,0.5009
1916,0.7474
1917,0.3815
1918,0.03946
1919,0.3287
1920,0.07154
1921,0.1835
1922,1.151
1923,0.4479
1924,0.764
1925,1.23
1926,1.002
1927,0.8444
1928,0.6372
1929,0.1878
1930,0.8625
1931,1.057
1932,0.4243
1933,1.125
1934,0.6769
1935,1.251
1936,1.34
1937,0.886
1938,1.18
1939,0.3958
1940,0.3158
1941,0.4797
1942,1.369
1943,0.4244
1944,0.4343
1945,0.7574
1946,0.2631
