t,|deltaS|
865,1.843
866,0.4275
867,0.02385
868,0.9549
869,0.5013
870,0.1823
871,0.4858
872,0.3674
873,0.3547
874,0.8863
875,0.6611
876,0.9613
877,2.325
878,0.6442
879,0.2673
880,0.5342
881,2.569
882,1.209
883,0.6607
884,0.2585
885,0.1879
886,0.7611
887,0.9013
888,0.7042
889,1.408
890,0.1899
891,0.8926
892,0.2721
893,0.9117
894,1.283
895,0.9289
896,0.2498
897,1.201
898,0.4469
899,0.446
900,0.2872
901,0.8876
902,0.8783
903,1.04
904,0.5942
905,0.1291
906,0.9139
907,2.484
908,0.4921
909,0.1363
910,0.6332
911,0.004654
912,0.2833
913,1.266
914,0.5568
915,0.1465
916,0.7389
917,0.6414
918,0.6242
919,0.02251
920,1.041
921,0.5628
922,0.003828
923,1.584
924,0.2085
925,0.2322
926,1.023
927,0.2338
928,0.3263
929,0.7914
930,0.07162
931,0.6306
932,0.4705
933,1.202
934,0.06602
935,0.3845
936,0.7322
937,0.8688
938,1.68
939,1.6
940,1.235
941,0.6246
942,0.9597
943,1.903
944,0.8031
945,2.03
946,0.1257
947,0.07455
948,0.9141
949,0.6723
950,0.4239
951,0.2774
952,0.3939
953,0.123
954,0.8414
955,0.2111
956,1.249
957,0.4302
958,1.309
959,0.2779
960,0.9865
961,1.635
962,1.386
963,1.832
964,1.076
965,0.8538
966,0.5975
967,0.5392
968,0.01251
969,0.2193
970,1.365
971,0.6892
972,0.9065
973,0.7639
974,1.425
975,0.5674
976,0.1341
977,0.563
978,0.5884
979,1.047
980,0.01622
981,0.7985
982,1.545
983,0.2588
984,0.857
985,0.1746
986,0.6089
987,1.281
988,1.121
989,0.3355
990,0.9795
991,1.096
992,0.5891
993,0.5756
994,2.301
995,1.318
996,0.008234
997,2.384
998,1.797
999,0.4501
1000,0.7473
1001,0.4019
1002,1.283
1003,0.02806
1004,0.5255
1005,1.498
1006,0.9525
1007,0.1875
1008,0.7836
1009,0.3991
1010,2.022
1011,1.206
1012,1.266
1013,1.185
1014,0.7535
1015,1.293
1016,1.522
1017,0.6914
1018,0.4203
1019,1.178
1020,1.368
1021,0.391
1022,0.5662
1023,0.4651
1024,0.2569
1025,0.6496
1026,1.101
1027,1.347
1028,0.9888
1029,1.785
1030,0.03591
1031,0.6455
1032,1.623
1033,0.1068
1034,0.3057
1035,1.798
1036,1.451
1037,0.2686
1038,1.282
1039,0.09289
1040,0.2293
1041,0.02933
1042,1.34
1043,0.4488
1044,0.1956
1045,2.386
1046,0.5171
1047,1.173
1048,1.928
1049,0.4549
1050,1.349
1051,0.5391
1052,1.089
1053,2.48
1054,0.007041
1055,0.3144
1056,0.3138
1057,1.612
1058,0.09487
1059,0.8625
1060,0.3087
1061,0.283
1062,0.06642
1063,0.06304
1064,0.4761
1065,0.7203
1066,0.8997
1067,0.7248
1068,0.9559
1069,1.592
1070,1.191
1071,2.286
1072,1.155
1073,0.974
1074,0.2966
1075,0.7798
1076,0.3719
1077,0.1602
1078,2.607
1079,0.3407
1080,0.255
1081,0.5251
1082,0.1204
1083,0.2155
1084,0.2242
1085,0.7844
1086,0.3228
1087,0.8601
1088,1.203
1089,0.04199
1090,0.2813
1091,0.6645
1092,1.413
1093,1.198
1094,0.7953
1095,0.4072
1096,0.6999
1097,0.1769
1098,0.007967
1099,2.348
1100,0.001892
1101,0.5279
1102,1.461
1103,1.217
1104,0.5901
1105,0.3268
1106,0.1511
1107,2.221
1108,0.1002
1109,0.6557
1110,2.37
1111,2.326
1112,1.752
1113,1.108
1114,0.6477
1115,0.5098
1116,0.2922
1117,0.1839
1118,0.5269
1119,0.9208
1120,1.125
1121,1.502
1122,0.08153
1123,1.368
1124,0.6753
1125,0.06469
1126,0.03352
1127,0.7324
1128,0.04573
1129,0.3058
1130,0.2336
1131,0.07899
1132,0.6264
1133,2.217
1134,0.6418
1135,0.3594
1136,2.715
1137,1.405
1138,0.4817
1139,0.2407
1140,1.087
1141,0.6133
1142,0.3347
1143,1.889
1144,1.361
1145,0.5324
1146,0.624
1147,0.3175
1148,0.3492
1149,1.776
1150,2.427
1151,0.3347
1152,0.4195
1153,0.6576
1154,1.323
1155,0.006654
1156,0.09573
1157,1.083
1158,0.5346
1159,1.243
1160,0.7263
1161,0.2897
1162,0.7634
1163,0.5011
1164,0.9014
1165,1.464
1166,1.557
1167,0.3373
1168,1.301
1169,1.186
1170,0.3846
1171,1.264
1172,0.1817
1173,1.936
1174,0.4872
1175,1.486
1176,0.2663
1177,1.014
1178,1.222
1179,0.07792
1180,0.4489
1181,0.5735
1182,1.267
1183,0.8103
1184,0.4947
1185,1.698
1186,0.1464
1187,0.2355
1188,0.2919
1189,0.2218
1190,1.202
1191,0.4863
1192,0.5375
1193,1.949
1194,0.2978
1195,1.032
1196,1.395
1197,0.1817
1198,2.279
1199,0.5514
1200,0.3786
1201,1.534
1202,1.825
1203,0.7353
1204,0.4749
1205,0.008589
1206,0.5908
1207,0.2406
1208,0.7123
1209,1.792
1210,1.355
1211,0.9663
1212,0.8601
1213,0.4323
1214,1.368
1215,1.292
1216,1.011
1217,2.103
1218,1.029
1219,0.1694
1220,0.6433
1221,0.826
1222,1.893
1223,0.8148
1224,1.98
1225,1.798
1226,0.1973
1227,0.327
1228,0.2588
1229,1.373
1230,1.571
1231,0.967
1232,1.705
1233,0.2915
1234,0.3942
1235,0.3413
1236,0.5513
1237,0.3897
1238,1.153
1239,0.7699
1240,0.9072
1241,0.5273
1242,0.8985
1243,1.289
1244,0.6054
1245,0.4476
1246,0.4182
1247,0.9469
1248,1.596
1249,0.2579
1250,0.4044
1251,0.1265
1252,0.262
1253,0.7135
1254,0.788
1255,0.4858
1256,1.583
1257,0.2659
1258,1.145
1259,0.3241
1260,0.4254
1261,0.3692
1262,1.223
1263,0.9472
1264,0.4602
1265,0.4601
1266,0.5689
1267,0.09297
1268,1.023
1269,0.02961
1270,0.7728
1271,1.245
1272,0.737
1273,0.4496
1274,0.06777
1275,0.8089
1276,0.5436
1277,1.152
1278,1.337
1279,1.237
1280,0.4804
1281,0.2295
1282,0.867
1283,1.141
1284,0.5116
1285,0.7413
1286,0.5526
1287,0.06102
1288,0.2279
1289,0.6916
1290,0.069
1291,0.2184
1292,1.539
1293,0.9985
1294,1.336
1295,0.5797
1296,0.08811
1297,0.8116
1298,0.9906
1299,0.8277
1300,0.6152
1301,1.061
1302,0.632
1303,1.669
1304,0.1267
1305,0.4492
1306,0.5883
1307,0.3661
1308,0.4238
1309,1.488
1310,2.094
1311,0.6151
1312,1.553
1313,1.582
1314,1.716
1315,0.5485
1316,0.6484
1317,0.4733
1318,0.3606
1319,1.076
1320,0.2426
1321,0.2214
1322,0.05728
1323,0.8306
1324,1.305
1325,0.3745
1326,0.8151
1327,1.296
1328,0.4963
1329,0.1513
1330,0.3133
1331,0.03071
1332,1.344
1333,1.302
1334,0.2042
1335,1.482
1336,0.5303
1337,0.2099
1338,1.24
1339,0.613
1340,0.2145
1341,0.7597
1342,0.7549
1343,1.134
1344,0.6637
1345,0.6128
1346,1.231
1347,0.6
1348,0.05531
1349,1.423
1350,0.9675
1351,1.298
1352,0.3992
1353,1.991
1354,1.156
1355,0.7103
1356,2.097
1357,0.5185
1358,2.185
1359,0.9001
1360,0.06102
1361,0.5551
1362,0.6852
1363,2.233
1364,0.3725
1365,0.6161
1366,0.1373
1367,1.719
1368,0.437
1369,0.7427
1370,0.4165
1371,0.7867
1372,0.2491
1373,0.6196
1374,0.4286
1375,2.65
1376,0.6395
1377,0.9855
1378,1.154
1379,0.5663
1380,1.292
1381,0.001749
1382,0.1678
1383,0.9257
1384,0.5939
1385,0.2853
1386,0.09562
1387,1.441
1388,0.0967
1389,0.005959
1390,0.5035
1391,1.03
1392,0.4262
1393,0.3521
1394,0.7611
1395,0.1874
1396,0.8892
1397,0.4169
1398,0.1131
1399,1.354
1400,1.178
1401,0.3451
1402,0.09384
1403,0.007916
1404,1.201
1405,0.6173
1406,0.04987
1407,1.382
1408,1.3
1409,1.929
1410,0.8816
1411,0.9278
1412,0.0467
1413,1.463
1414,1.139
1415,0.7332
1416,0.8277
1417,0.3705
1418,1.906
1419,1.863
1420,2.086
1421,0.4428
1422,2.135
1423,0.2423
1424,0.5333
1425,0.3584
1426,0.5643
1427,1.197
1428,0.9267
1429,1.192
1430,1.624
1431,0.5593
1432,0.1688
1433,1.448
1434,0.7855
1435,0.4581
1436,0.2723
1437,0.4914
1438,0.1462
1439,1.077
1440,0.3003
1441,0.2886
1442,0.1433
1443,0.06796
1444,0.1392
1445,1.19
1446,0.2966
1447,0.5747
1448,0.7194
1449,0.5657
1450,1.515
1451,0.09225
1452,0.09406
1453,0.7002
1454,1.888
1455,0.2995
1456,0.1651
1457,0.2412
1458,0.6399
1459,0.8331
1460,2.228
1461,0.6728
1462,0.7281
1463,0.6463
1464,0.2321
1465,0.2231
1466,0.8916
1467,0.2589
1468,0.4752
1469,0.0665
1470,0.9574
1471,0.1417
1472,0.9934
1473,0.8208
1474,0.1505
1475,1.64
1476,0.6245
1477,2.027
1478,1.759
1479,0.8485
1480,0.4324
1481,0.9712
1482,0.5518
1483,0.1944
1484,0.5794
1485,0.8093
1486,0.9139
1487,0.175
1488,0.8022
1489,0.3303
1490,1.03
1491,0.8502
1492,0.4346
1493,0.473
1494,0.6168
1495,0.9787
1496,0.286
1497,0.9248
1498,0.7977
1499,0.7689
1500,0.6397
1501,0.1814
1502,1.398
1503,0.5458
1504,0.2026
1505,0.7108
1506,0.7421
1507,1.003
1508,0.1643
1509,0.2594
1510,0.7252
1511,0.2024
1512,0.9501
1513,0.6543
1514,0.7943
1515,0.001083
1516,0.2783
1517,1.516
1518,0.4907
1519,2.327
1520,0.03448
1521,1.192
1522,0.2395
1523,0.7034
1524,0.9277
1525,0.1086
1526,0.8874
1527,0.8267
1528,0.5603
1529,0.8252
1530,1.842
1531,0.2499
1532,1.258
1533,0.8312
1534,1.687
1535,0.1471
1536,0.3017
1537,0.7664
1538,0.7776
1539,0.07863
1540,0.2561
1541,0.08705
1542,0.2733
1543,0.6616
1544,1.355
1545,0.7651
1546,1.205
1547,0.009618
1548,0.4983
1549,0.813
1550,0.6993
1551,0.7466
1552,1.52
1553,0.4665
1554,0.2766
1555,0.2858
1556,0.5417
1557,0.4085
1558,0.2008
1559,0.5142
1560,0.4001
1561,0.239
1562,0.3305
1563,0.8541
1564,0.05613
1565,1.139
1566,2.858
1567,0.3658
1568,0.3863
1569,0.8858
1570,1.164
1571,0.3403
1572,0.5357
1573,0.1467
1574,2.198
1575,0.65
1576,0.2088
1577,0.4567
1578,1.587
1579,1.494
1580,0.156
1581,0.6451
1582,0.5382
1583,1.821
1584,0.8156
1585,0.08805
1586,1.092
1587,0.6189
1588,0.3996
1589,0.657
1590,1.012
1591,0.259
1592,0.6406
1593,0.3521
1594,0.3712
1595,0.3222
1596,1.033
1597,0.03068
1598,0.04712
1599,0.1522
1600,0.3687
1601,2.198
1602,0.6244
1603,1.144
1604,1.335
1605,1.09
1606,0.1323
1607,1.124
1608,0.9859
1609,0.6242
1610,1.13
1611,0.7301
1612,0.7149
1613,0.05641
1614,0.3221
1615,0.1845
1616,0.08336
1617,0.4518
1618,0.6643
1619,0.762
1620,0.388
1621,0.478
1622,0.4922
1623,1.084
1624,0.142
1625,0.1077
1626,0.1891
1627,2.666
1628,0.03399
1629,1.115
1630,1.008
1631,1.323
1632,0.214
1633,0.201
1634,1.185
1635,1.023
1636,0.2108
1637,0.1184
1638,0.004611
1639,1.846
1640,1.79
1641,0.2544
1642,0.3887
1643,0.2237
1644,1.894
1645,0.08272
1646,1.939
1647,0.3632
1648,0.9722
1649,0.4115
1650,0.8585
1651,0.3847
1652,0.2714
1653,0.1969
1654,1.026
1655,0.4736
1656,0.0845
1657,1.565
1658,0.5092
1659,0.6031
1660,0.6706
1661,1.367
1662,1.143
1663,0.05361
1664,0.1055
1665,1.594
1666,0.1914
1667,1.793
1668,0.5819
1669,0.8991
1670,1.38
1671,1.601
1672,0.06251
1673,0.8184
1674,1.241
1675,1.963
1676,1.673
1677,0.1524
1678,1.786
1679,0.007611
1680,0.3388
1681,1.228
1682,0.6712
1683,0.1254
1684,1.082
1685,0.257
1686,0.03354
1687,0.5724
1688,0.129
1689,0.7378
1690,0.2845
1691,2.042
1692,1.104
1693,0.3622
1694,0.1433
1695,0.9406
1696,0.04406
1697,1.07
1698,0.1796
1699,0.03256
1700,0.9073
1701,1.004
1702,0.9844
1703,0.5854
1704,0.4276
1705,1.594
1706,1.444
1707,0.451
1708,0.9083
1709,0.3082
1710,1.552
1711,1.582
1712,1.258
1713,0.943
1714,0.7451
1715,1.238
1716,0.09628
1717,0.1036
1718,0.9792
1719,1.147
1720,0.6506
1721,0.9538
1722,0.4971
1723,0.9712
1724,1.007
1725,0.6521
1726,0.1769
1727,0.9309
1728,0.3357
1729,0.9537
1730,0.9236
1731,1.013
1732,1.625
1733,0.9724
1734,0.4517
1735,0.4507
1736,0.5298
1737,1.334
1738,1.038
1739,0.5911
1740,0.3658
1741,2.842
1742,0.5378
1743,0.1255
1744,0.07778
1745,0.6364
1746,0.8361
1747,0.4206
1748,0.2826
1749,0.1776
1750,1.11
1751,1.013
1752,1.458
1753,0.03843
1754,0.03999
1755,0.4846
1756,0.5501
1757,0.06058
1758,0.04216
1759,1.492
1760,0.465
1761,0.2359
1762,0.5245
1763,1.256
1764,0.7126
1765,1.589
1766,1.46
1767,0.15
1768,0.252
1769,2.249
1770,0.1962
1771,0.6645
1772,1.858
1773,1.135
1774,0.1176
1775,0.0159
1776,0.5721
1777,1.536
1778,0.3822
1779,0.02511
1780,0.582
1781,1.331
1782,0.277
1783,0.4965
1784,0.4989
1785,1.518
1786,0.08984
1787,0.7412
1788,0.1812
1789,0.04392
1790,1.137
1791,1.534
1792,1.126
1793,0.446
1794,0.3695
1795,2.502
1796,0.7264
1797,1.611
1798,0.2354
1799,0.2099
1800,0.9861
1801,0.04937
1802,0.5732
1803,0.005195
1804,0.04537
1805,0.2064
1806,0.7958
1807,0.9022
1808,0.8883
1809,0.2516
1810,0.7382
1811,0.1242
1812,0.8451
1813,0.7393
1814,0.3586
1815,0.7813
1816,1.802
1817,0.4879
1818,1.574
1819,0.8908
1820,0.1738
1821,0.3768
1822,0.8249
1823,0.9856
1824,0.7832
1825,0.8388
1826,1.075
1827,1.525
1828,0.1242
1829,0.08823
1830,1.241
1831,1.333
1832,0.04345
1833,1.076
1834,0.8318
1835,0.2402
1836,0.289
1837,0.8736
1838,1.277
1839,2.033
1840,0.9795
1841,0.1681
1842,0.6889
1843,0.4129
1844,1.066
1845,0.7219
1846,0.4022
1847,0.9192
1848,1.315
1849,0.107
1850,1.083
1851,0.7833
1852,0.3081
1853,0.7584
1854,0.6795
1855,0.2534
1856,1.112
1857,0.3379
1858,0.4437
1859,0.408
1860,0.2389
1861,0.8067
1862,0.04654
1863,1.3
1864,0.4527
1865,0.1912
1866,0.9275
1867,1.316
1868,1.343
1869,0.3664
1870,0.4013
1871,0.7495
1872,0.5042
1873,0.8164
1874,0.2761
1875,0.3636
1876,0.6576
1877,0.644
1878,1.815
1879,0.7469
1880,0.6439
1881,2.213
1882,0.4039
1883,1.188
1884,0.7306
1885,0.5902
1886,0.6899
1887,0.1645
1888,0.6168
1889,0.9286
1890,0.175
1891,1.587
1892,1.262
1893,0.2955
1894,0.9658
1895,0.6979
1896,1.1
1897,0.9823
1898,0.7992
1899,0.5147
1900,0.1525
1901,0.1464
1902,0.09031
1903,0.1455
1904,0.9929
1905,1.741
1906,0.1031
1907,0.9953
1908,0.1557
1909,0.5959
1910,2.147
1911,1.347
1912,0.6987
1913,1.009
1914,0.9367
1915,1.421
1916,0.8688
1917,0.02526
1918,0.6949
1919,0.8257
1920,0.6688
1921,0.4099
1922,0.4124
1923,0.1606
1924,0.4133
1925,1.96
1926,0.364
1927,0.2263
1928,1.163
1929,0.9967
1930,0.07076
1931,0.4411
1932,0.6806
1933,0.7394
1934,0.09671
1935,0.8567
1936,0.9416
1937,0.7729
1938,0.81
1939,0.8966
1940,0.2803
1941,0.01252
1942,0.1165
1943,0.4102
1944,0.651
1945,0.7811
1946,0.3913
1947,1.806
1948,2.434
1949,1.303
1950,0.735
1951,1.077
1952,0.6309
1953,0.9831
1954,0.09555
1955,0.02764
1956,0.807
1957,0.6592
