t,deltaS
523,0.2693
524,0.9309
525,0.6467
526,0.7759
527,1.55
528,-0.4227
529,-0.03467
530,0.3741
531,0.3112
532,1.391
533,0.9723
534,-0.7856
535,1.046
536,1.14
537,1.808
538,-1.276
539,1.01
540,0.8019
541,0.37
542,0.2324
543,0.6019
544,-0.2973
545,-0.02313
546,0.9132
547,0.7737
548,0.5966
549,1.193
550,1.334
551,0.6272
552,-0.6453
553,1.614
554,-0.07172
555,0.2618
556,0.7624
557,0.5961
558,0.9027
559,-0.4506
560,-0.3486
561,1.154
562,0.06288
563,-0.7148
564,-0.3622
565,1.083
566,0.3724
567,0.432
568,0.008412
569,-0.7799
570,-0.4322
571,0.2264
572,-1.217
573,1.204
574,0.291
575,0.3501
576,1.231
577,-0.1563
578,1.074
579,0.8303
580,-0.2623
581,1.458
582,0.5655
583,0.6862
584,1.755
585,-0.489
586,1.166
587,-0.154
588,0.7428
589,0.5817
590,-0.1856
591,-0.4198
592,1.115
593,1.226
594,1.111
595,-1.596
596,1.368
597,-1.29
598,-0.1145
599,0.5282
600,-1.122
601,1.484
602,1.276
603,-0.3453
604,-0.6891
605,0.5016
606,0.4327
607,-0.421
608,-0.8726
609,-1.153
610,0.1545
611,2.218
612,-0.3681
613,1.738
614,1.702
615,0.1981
616,-0.1678
617,-0.5911
618,0.9023
619,1.55
620,1.371
621,0.4476
622,-0.2681
623,0.7487
624,0.4115
625,0.03336
626,0.9161
627,-0.05121
628,-0.7351
629,-0.427
630,1.137
631,0.8784
632,0.07278
633,0.7289
634,0.07643
635,1.089
636,1.208
637,-0.08106
638,-0.1934
639,-0.03089
640,0.9967
641,0.233
642,-1.908
643,-0.1262
644,-1.42
645,0.1438
646,-0.3312
647,2.538
648,0.5283
649,-0.2671
650,-0.4423
651,0.3468
652,1.33
653,-0.1723
654,-0.3294
655,-0.3491
656,0.5266
657,0.77
658,0.07858
659,0.9289
660,0.7804
661,-1.745
662,-1.035
663,-0.02027
664,-0.2042
665,-0.4082
666,-0.1116
667,0.4492
668,1.306
669,1.005
670,0.1363
671,1.208
672,0.008889
673,-0.6185
674,0.5481
675,0.1389
676,1.352
677,0.2088
678,0.4674
679,1.148
680,0.7105
681,-0.5337
682,0.4994
683,1.108
684,0.8694
685,1.11
686,0.4768
687,-0.09694
688,1.605
689,0.2842
690,-0.1486
691,0.2108
692,1.954
693,1.667
694,0.5915
695,0.6665
696,-0.1761
697,1.253
698,-0.323
699,0.06903
700,0.181
701,1.181
702,-0.292
703,0.3085
704,0.1881
705,0.4134
706,0.4045
707,-0.6494
708,0.07893
709,0.7
710,-0.8316
711,0.9738
712,-0.2254
713,-0.9471
714,-0.8602
715,-0.7175
716,0.6148
717,-0.3004
718,0.6398
719,0.8849
720,-0.6668
721,-0.4314
722,0.3475
723,-0.3921
724,1.698
725,0.6068
726,-0.6433
727,1.063
728,-0.4072
729,-0.158
730,0.4591
731,0.83
732,1.27
733,0.2863
734,0.8725
735,0.5725
736,0.88
737,-0.7828
738,0.9871
739,1.071
740,1.006
741,0.6678
742,0.1102
743,-0.994
744,-0.273
745,-0.1219
746,0.9116
747,-0.1747
748,0.3898
749,0.01868
750,0.2981
751,2.331
752,1.561
753,0.2312
754,-0.2206
755,1.236
756,0.8283
757,-1.332
758,0.6736
759,1.198
760,0.6377
761,0.4643
762,-1.016
763,0.4459
764,-0.2762
765,0.6212
766,1.946
767,0.06476
768,-0.4257
769,0.5136
770,-0.2818
771,0.6244
772,-1.48
773,0.581
774,0.6233
775,0.3955
776,-0.3735
777,0.2421
778,-0.5491
779,-0.3987
780,-0.2512
781,0.395
782,1.5
783,-1.023
784,1.06
785,1.033
786,1.179
787,-0.04726
788,0.9696
789,0.5625
790,1.058
791,0.8851
792,-0.2078
793,-0.3875
794,0.9983
795,2.254
796,0.4247
797,0.00323
798,0.488
799,1.78
800,0.782
801,1.301
802,0.01147
803,1.022
804,0.07068
805,-0.8415
806,0.0006595
807,-0.8101
808,-0.7277
809,0.06804
810,-1.055
811,0.4482
812,1.244
813,1.084
814,1.558
815,1.735
816,0.3268
817,0.2947
818,-0.8653
819,0.4719
820,-0.3707
821,0.02015
822,-1.131
823,0.8192
824,0.5519
825,-0.001938
826,0.2034
827,-0.08194
828,1.075
829,0.7229
830,0.735
831,0.7545
832,-0.8334
833,1.388
834,0.2581
835,0.03389
836,-0.336
837,0.4043
838,0.7293
839,0.5682
840,0.02264
841,1.278
842,-0.3777
843,-0.2162
844,0.4106
845,1.197
846,0.492
847,-1.182
848,-1.392
849,1.159
850,0.4723
851,0.05978
852,-0.8003
853,-0.4954
854,0.994
855,0.179
856,0.4819
857,1.207
858,-0.3288
859,0.8878
860,0.3045
861,0.5469
862,0.6228
863,0.5219
864,0.05007
865,-0.5578
866,0.2494
867,1.391
868,0.3789
869,0.7413
870,0.8758
871,0.4711
872,-0.5717
873,0.8044
874,0.2413
875,0.9329
876,-0.719
877,0.2832
878,0.2568
879,0.6713
880,-0.06191
881,1.503
882,-0.06748
883,0.3159
884,0.3783
885,0.7544
886,1.535
887,0.2223
888,0.3517
889,-0.1127
890,-0.2965
891,-0.5863
892,1.293
893,-0.3259
894,-0.3782
895,-0.8417
896,-0.5906
897,0.6335
898,-0.5161
899,1.296
900,1.239
901,0.1628
902,-0.7
903,1.254
904,0.2703
905,-0.4501
906,0.2705
907,-0.01932
908,0.2114
909,0.3711
910,-0.6463
911,-0.337
912,0.9089
913,-0.208
914,1.418
915,1.978
916,0.5298
917,0.6932
918,-0.1778
919,0.03824
920,0.02261
921,-1.252
922,0.4762
923,1.093
924,0.7914
925,1.74
926,0.9241
927,-0.9994
928,0.4893
929,-0.01968
930,1.497
931,0.3343
932,0.5537
933,1.204
934,0.796
935,-1.503
936,2.776
937,1.259
938,1.339
939,0.9248
940,0.9372
941,-0.6192
942,1.248
943,-0.1267
944,0.5045
945,-0.6058
946,0.1003
947,-1.121
948,0.9249
949,0.6844
950,0.4805
951,-0.09998
952,-0.07969
953,0.9211
954,0.4973
955,1.316
956,-0.1256
957,-0.1382
958,0.6642
959,-0.3391
960,-0.06627
961,0.4559
962,0.4029
963,0.846
964,-0.003076
965,0.1996
966,0.9099
967,1.275
968,-0.0485
969,1.139
970,0.04647
971,0.6633
972,-1.029
973,1.229
974,-0.9212
975,1.299
976,-0.4838
977,0.05948
978,-0.202
979,1.594
980,0.7741
981,1.782
982,0.3302
983,-0.121
984,0.4436
985,0.5606
986,1.545
987,1.887
988,0.7396
989,0.4022
990,-0.636
991,0.2345
992,0.09089
993,0.3809
994,2.25
995,-0.2986
996,-0.4046
997,-0.9646
998,1.261
999,0.3227
1000,0.6705
1001,0.5771
1002,2.149
1003,1.464
1004,-0.3244
1005,0.2103
1006,0.6377
1007,1.206
1008,1.521
1009,1.243
1010,-0.6126
1011,1.065
1012,0.615
1013,1.12
1014,0.5508
1015,-0.3033
1016,0.5931
1017,-0.1925
1018,-0.9414
1019,-0.08074
1020,1.723
1021,-0.6023
1022,-0.322
1023,-0.4391
1024,0.6811
1025,-0.3008
1026,0.3128
1027,1.167
1028,0.4263
1029,-0.2444
1030,0.3251
1031,0.5154
1032,0.5721
1033,-1.012
1034,-0.7373
1035,0.05582
1036,0.5849
1037,0.8742
1038,0.667
1039,-0.6672
1040,-0.4632
1041,-1.129
1042,0.1699
1043,0.815
1044,0.1544
1045,0.2903
1046,0.4769
1047,1.116
1048,0.6564
1049,0.4874
1050,0.2949
1051,-0.3063
1052,0.1366
1053,-0.4349
1054,0.4687
1055,0.0466
1056,1.043
1057,-0.6833
1058,0.8541
1059,-0.09704
1060,0.5961
1061,-0.8419
1062,-1.706
1063,0.4991
1064,1.356
1065,-0.6505
1066,0.03907
1067,-0.6784
1068,0.2641
1069,0.6881
1070,0.02819
1071,-0.3675
1072,-1.866
1073,0.1467
1074,0.238
1075,0.6383
1076,-0.9222
1077,-0.3516
1078,-0.4563
1079,0.3951
1080,-0.7224
1081,0.7128
1082,-1.136
1083,0.9895
1084,0.489
1085,0.482
1086,-0.02916
1087,1.104
1088,1.234
1089,0.6334
1090,-0.6774
1091,-0.1574
1092,0.3767
1093,-0.2766
1094,-0.6025
1095,0.8027
1096,-0.6605
1097,0.9299
1098,1.591
1099,0.7984
1100,-0.128
1101,-0.1498
1102,-0.006382
1103,0.5798
1104,1.669
1105,0.7641
1106,-0.3923
1107,1.788
1108,0.05669
1109,0.8173
1110,-0.2257
1111,0.6278
1112,0.6207
1113,0.6509
1114,-0.9156
1115,-0.5613
1116,1.19
1117,1.708
1118,-1.466
1119,0.5115
1120,0.3562
1121,0.2941
1122,1.853
1123,1.359
1124,0.6339
1125,0.07638
1126,-0.5354
1127,1.667
1128,0.7538
1129,-0.3095
1130,0.6844
1131,0.192
1132,-0.3071
1133,0.7754
1134,-0.3882
1135,0.3046
1136,1.426
1137,-0.6038
1138,0.5989
1139,0.2747
1140,-0.3069
1141,-0.8859
1142,0.04395
1143,-0.569
1144,1.691
1145,1.199
1146,0.1209
1147,0.2103
1148,0.5638
1149,-0.7546
1150,0.3882
1151,0.1161
1152,1.578
1153,0.2335
1154,-0.323
1155,0.3024
1156,-0.6393
1157,0.4581
1158,-0.6188
1159,0.4391
1160,-0.5715
1161,-0.3779
1162,0.2763
1163,0.386
1164,0.0171
1165,0.1704
1166,0.09258
1167,1.301
1168,0.6043
1169,-0.08377
1170,-0.8039
1171,1.372
1172,-0.06734
1173,1.009
1174,1.244
1175,0.5863
1176,0.01535
1177,0.1011
1178,0.8514
1179,1.803
1180,-1.298
1181,0.2632
1182,-1.182
1183,0.5064
1184,0.5529
1185,1.835
1186,-0.3707
1187,1.258
1188,1.093
1189,0.415
1190,-0.1307
1191,0.3844
1192,-0.504
1193,0.03457
1194,0.02016
1195,0.2399
1196,1.47
1197,0.5183
1198,-0.3416
1199,-0.7082
1200,-0.5305
1201,0.793
1202,0.04873
1203,-0.4325
1204,-0.9622
1205,0.1211
1206,-0.2668
1207,0.4048
1208,0.0843
1209,0.2376
1210,0.3841
1211,-0.2268
1212,0.5788
1213,0.09725
1214,-0.8081
1215,-0.2767
1216,1.273
1217,0.03527
1218,0.04436
1219,0.6266
1220,1.034
1221,0.3312
1222,0.3304
1223,-0.4751
1224,0.4346
1225,0.6037
1226,0.7653
1227,-0.4769
1228,-0.5097
1229,0.8681
1230,-0.3345
1231,-0.4732
1232,0.7927
1233,-1.616
1234,1.481
1235,1.273
1236,2.057
1237,0.4671
1238,1.495
1239,-0.5747
1240,0.7322
1241,-1.199
1242,-0.363
1243,0.05909
1244,0.6308
1245,0.9945
1246,0.4864
1247,0.3144
1248,-0.8867
1249,0.9491
1250,1.082
1251,-0.4736
1252,-0.1729
1253,1.93
1254,0.5846
1255,1.184
1256,-0.7666
1257,0.487
1258,0.952
1259,-0.1628
1260,0.2637
1261,0.305
1262,0.8636
1263,-0.4336
1264,0.01581
1265,0.9554
1266,-0.511
1267,0.4844
1268,0.3058
1269,-0.07018
1270,-0.5072
1271,-0.1618
1272,0.1996
1273,0.3505
1274,0.3922
1275,-0.105
1276,1.182
1277,0.3262
1278,-0.09471
1279,0.6726
1280,-0.673
1281,0.3168
1282,-0.5936
1283,-0.2879
1284,0.1285
1285,-0.8492
1286,1.06
1287,0.8588
1288,-0.181
1289,-0.3981
1290,-1.177
1291,0.1695
1292,1.695
1293,0.04894
1294,1.015
1295,-1.532
1296,1.002
1297,-0.1443
1298,0.4017
1299,-0.03015
1300,0.4572
1301,0.02026
1302,0.3726
1303,0.2397
1304,0.5691
1305,0.1836
1306,0.8434
1307,0.4876
1308,-0.01533
1309,-0.8028
1310,0.3212
1311,0.843
1312,0.01766
1313,-0.07145
1314,1.621
1315,0.3618
1316,0.8203
1317,0.9994
1318,0.9521
1319,-0.384
1320,0.3221
1321,1.846
1322,0.6897
1323,-0.4289
1324,-0.6243
1325,-0.7434
1326,0.2243
1327,0.579
1328,0.6023
1329,0.6072
1330,-0.7048
1331,0.8601
1332,-0.8533
1333,-0.6298
1334,1.5
1335,-0.2813
1336,-0.4854
1337,0.6916
1338,1.147
1339,0.4973
1340,0.7794
1341,0.1987
1342,1.176
1343,0.128
1344,-0.04549
1345,0.5637
1346,0.9069
1347,-0.1848
1348,0.7219
1349,-0.3165
1350,0.329
1351,1.216
1352,-0.1997
1353,0.551
1354,-0.6549
1355,-0.02962
1356,-0.03272
1357,1.169
1358,-1.145
1359,0.31
1360,-0.8985
1361,1.464
1362,0.3158
1363,1.632
1364,1.334
1365,0.4808
1366,0.7034
1367,0.382
1368,0.3123
1369,0.63
1370,-0.2985
1371,-0.4737
1372,0.3787
1373,-0.4503
1374,0.1467
1375,0.4899
1376,0.4849
1377,1.525
1378,0.09763
1379,1.907
1380,0.4848
1381,0.2257
1382,0.09535
1383,0.3879
1384,-0.08487
1385,0.02927
1386,0.2659
1387,1.154
1388,-0.1305
1389,1.312
1390,0.3017
1391,-0.5925
1392,1.075
1393,0.8172
1394,5.758e-05
1395,-0.04379
1396,1.342
1397,0.1034
1398,0.465
1399,-1.035
1400,0.9359
1401,1.083
1402,0.3121
1403,0.5089
1404,1.063
1405,0.08616
1406,-0.9537
1407,0.7464
1408,-1.278
1409,0.9671
1410,0.7612
1411,0.3474
1412,0.01688
1413,-0.1934
1414,0.8121
1415,0.3378
1416,0.7287
1417,0.3117
1418,0.1947
1419,-0.9495
1420,0.8855
1421,1.509
1422,1.317
1423,0.5107
1424,0.7319
1425,-0.4681
1426,2.074
1427,-0.9783
1428,0.313
1429,-0.5272
1430,-0.9863
1431,-0.5691
1432,0.07353
1433,0.2956
1434,0.2172
1435,1.035
1436,0.3513
1437,-0.5905
1438,0.2694
1439,-0.3904
1440,0.8056
1441,0.3046
1442,0.03352
1443,0.2242
1444,-0.6004
1445,0.2729
1446,0.0206
1447,1.1
1448,-0.02828
1449,0.1948
1450,0.03136
1451,0.004132
1452,-0.9379
1453,-0.1235
1454,0.4119
1455,0.9144
1456,0.3578
1457,-0.7784
1458,-0.3708
1459,0.8999
1460,0.7672
1461,1.332
1462,-0.8046
1463,0.59
1464,0.9422
1465,-0.4858
1466,-0.0245
1467,-0.3524
1468,-0.2383
1469,1.065
1470,0.3716
1471,1.338
1472,1.404
1473,-0.6545
1474,0.7736
1475,-0.8262
1476,0.7591
1477,0.1501
1478,0.3183
1479,0.2383
1480,0.01037
1481,-0.8073
1482,0.5829
1483,1.449
1484,1.234
1485,-0.3864
1486,-0.7494
1487,0.6852
1488,-0.719
1489,-0.5337
1490,0.8204
1491,-0.3312
1492,1.835
1493,1.393
1494,0.1345
1495,-0.2921
1496,-0.2054
1497,-0.3101
1498,-0.8544
1499,2.371
1500,1.824
1501,0.8514
1502,0.09054
1503,0.2711
1504,1.135
1505,-0.2539
1506,0.7232
1507,0.08533
1508,0.5016
1509,-0.3411
1510,-0.1048
1511,-0.9662
1512,2.038
1513,1.566
1514,0.5579
1515,0.7628
1516,1.077
1517,-0.1133
1518,-0.5256
1519,1.516
1520,-0.2066
1521,-0.1634
1522,0.3523
1523,-0.3907
1524,-0.2607
1525,0.4042
1526,0.5744
1527,-0.5518
1528,0.1064
1529,0.5869
1530,0.1093
1531,0.1481
1532,0.5882
1533,-1.244
1534,0.2171
1535,0.5708
1536,0.2198
1537,-1.91
1538,-0.8341
1539,-0.3057
1540,-0.5306
1541,1.588
1542,-1.649
1543,0.4888
1544,-0.3898
1545,-0.5458
1546,0.9968
1547,0.7616
1548,0.4045
1549,-1.079
1550,0.6973
1551,-0.2141
1552,1.131
1553,0.4808
1554,1.534
1555,0.9817
1556,0.9132
1557,0.1435
1558,-0.03032
1559,0.979
1560,1.848
1561,0.3324
1562,0.7511
1563,1.44
1564,0.6228
1565,0.7358
1566,-0.4553
1567,0.8757
1568,-0.5112
1569,0.7508
1570,-0.7553
1571,0.5464
1572,1.474
1573,0.3107
1574,0.4195
1575,0.7251
1576,-0.2379
1577,1.445
1578,0.4872
1579,-1.428
1580,-0.4864
1581,-0.07801
1582,0.8231
1583,1.335
1584,0.4093
1585,-1.554
1586,1.26
1587,0.206
1588,0.2314
1589,0.6478
1590,-0.1398
1591,1.017
1592,0.1633
1593,1.484
1594,0.35
1595,0.7013
1596,0.1274
1597,0.1413
1598,0.0515
1599,-1.635
1600,0.2273
1601,0.1161
1602,0.7351
1603,-0.7646
1604,-0.3039
1605,-0.9644
1606,0.0915
1607,0.6157
1608,0.7358
1609,2.065
1610,0.1213
1611,1.021
1612,-1.385
1613,0.7261
1614,0.07769
1615,-0.009539
1616,-0.2208
1617,-0.4315
1618,0.1916
1619,0.3458
1620,-0.05413
1621,-0.1923
1622,0.1667
1623,-0.8118
1624,-0.2197
1625,2.022
1626,-0.4081
1627,0.8377
1628,0.6553
1629,-0.4925
1630,-0.7813
1631,-0.1073
1632,-0.08477
1633,-0.00357
1634,1.31
1635,1.151
1636,1.092
1637,0.7557
1638,1.195
1639,2.256
1640,1.26
1641,0.06108
1642,0.01425
1643,0.6681
1644,0.9594
1645,0.1329
1646,0.7489
1647,1.596
1648,-0.03297
1649,2.01
1650,-1.798
1651,0.9461
1652,0.6693
1653,0.04883
1654,0.5088
1655,1.254
1656,-0.588
1657,-0.1572
1658,0.4713
1659,0.4522
1660,-0.6464
1661,0.3751
1662,-0.5246
1663,0.6705
1664,0.2553
1665,0.3006
1666,1.226
1667,2.2
1668,-0.26
1669,-0.1093
1670,0.08676
1671,1.646
1672,0.4679
1673,-0.6128
1674,1.184
1675,1.342
1676,0.5558
1677,0.3899
1678,0.2299
1679,-0.4905
1680,0.273
1681,1.396
1682,-2.073
1683,1.283
1684,-0.9644
1685,-0.4921
1686,0.3144
1687,1.175
1688,0.1662
1689,-0.6177
1690,-1.067
1691,-1.164
1692,1.009
1693,0.192
1694,1.05
1695,0.5551
1696,0.6164
1697,-0.956
1698,-0.3836
1699,0.4122
1700,1.125
1701,-0.1815
1702,1.989
1703,1.196
1704,-0.3742
1705,0.7951
1706,0.06634
1707,-0.4738
1708,-0.1185
1709,0.1644
1710,2.205
1711,0.1039
1712,-0.1416
1713,0.3449
1714,1.961
1715,-0.9114
1716,0.4913
1717,-0.6478
1718,0.7744
1719,0.9674
1720,0.07161
1721,-2.455
1722,0.3844
1723,0.2795
1724,1.401
1725,1.385
1726,0.8468
1727,0.4997
1728,0.1453
1729,-1.145
1730,-0.4813
1731,0.32
1732,-0.2469
1733,1.158
1734,-2.438
1735,0.2809
1736,0.3396
1737,0.9296
1738,0.5759
1739,-0.2202
1740,1.484
1741,0.2175
1742,-1.208
1743,-0.4964
1744,0.4879
1745,2.219
1746,-0.3102
1747,1.369
1748,1.039
1749,-1.383
1750,-0.4108
1751,-0.6916
1752,1.143
1753,-0.1131
1754,-0.8077
1755,0.8174
1756,1.531
1757,1.064
1758,0.9177
1759,2.419
1760,1.627
1761,-0.3219
1762,0.7092
1763,0.7445
1764,-0.2825
1765,0.4296
1766,0.1345
1767,-0.09936
1768,0.1187
1769,0.04212
1770,-0.1314
1771,1.633
1772,0.0565
1773,1.436
1774,-0.06061
1775,0.1599
1776,0.7172
1777,0.5267
1778,1.307
1779,0.2086
1780,1.722
1781,0.7812
1782,0.1889
1783,0.6253
1784,0.5079
1785,-0.4274
1786,-0.7583
1787,-0.4375
1788,0.08563
1789,0.5412
1790,0.5422
1791,-0.4784
1792,-0.9691
1793,1.152
1794,1.631
1795,-0.1671
1796,0.5131
1797,0.09761
1798,-0.3446
1799,0.3956
1800,1.948
1801,-0.9286
1802,1.065
1803,0.2212
1804,0.5036
1805,0.151
1806,-0.9542
1807,-0.9714
1808,0.238
1809,-0.1592
1810,-0.3241
1811,0.08968
1812,-0.3294
1813,0.3646
1814,0.4104
1815,1.591
1816,0.2185
1817,1.094
1818,1.558
1819,-0.9426
1820,1.538
1821,1.186
1822,0.2874
1823,0.871
1824,0.2397
1825,-0.8557
1826,0.4516
1827,-0.04084
1828,0.02587
1829,0.5894
1830,-0.00972
1831,0.1227
1832,0.8219
1833,1.089
1834,1.053
1835,1.584
1836,0.6188
1837,-0.01536
1838,0.3244
1839,1.1
1840,-0.7211
1841,0.5854
1842,0.1389
1843,-0.4409
1844,0.7577
1845,2.067
1846,0.5831
1847,-0.2871
1848,0.1526
1849,0.4806
1850,-0.3343
1851,0.1396
1852,1.49
1853,0.1345
1854,1.017
1855,0.1023
1856,-0.7954
