t,|deltaS|
416,0.5991
417,0.4371
418,0.2389
419,1.532
420,0.8334
421,0.9554
422,0.2906
423,0.2128
424,1.324
425,0.8514
426,1.741
427,0.3842
428,1.177
429,0.1646
430,0.00105
431,0.1269
432,0.9649
433,0.4505
434,1.892
435,0.056
436,0.287
437,0.3034
438,1.509
439,1.893
440,0.1997
441,0.7185
442,0.6931
443,0.5493
444,0.06953
445,0.1207
446,1.014
447,0.05896
448,0.6781
449,0.8525
450,1.107
451,1.018
452,0.8515
453,0.2126
454,0.6634
455,0.422
456,0.4134
457,1.534
458,1.059
459,1.634
460,1.099
461,0.5813
462,2.197
463,1.37
464,0.07747
465,0.07083
466,0.7859
467,1.786
468,0.7248
469,1.635
470,1.941
471,1.56
472,1.259
473,0.4873
474,3.201
475,0.8971
476,1.461
477,1.139
478,0.7165
479,2.111
480,0.971
481,1.809
482,0.8294
483,0.3249
484,0.7927
485,0.2177
486,0.5089
487,1.217
488,1.473
489,0.1604
490,0.8214
491,1.627
492,0.2135
493,0.7576
494,0.2447
495,0.05673
496,0.8668
497,0.7556
498,1.768
499,1.677
500,1.805
501,1.559
502,3.268
503,0.2573
504,2.001
505,2.475
506,0.09133
507,0.535
508,1.151
509,1.439
510,0.3457
511,0.4908
512,0.9515
513,0.06473
514,1.65
515,1.606
516,0.568
517,0.1016
518,2.506
519,0.1574
520,1.38
521,0.4681
522,0.4815
523,0.3051
524,2.297
525,2.231
526,0.6415
527,0.9098
528,0.4121
529,1.132
530,1.56
531,0.8313
532,1.438
533,0.1465
534,0.4886
535,0.5301
536,1.301
537,0.8361
538,1.231
539,0.2247
540,0.05773
541,1.723
542,0.2077
543,0.9081
544,0.06999
545,1.565
546,0.3489
547,0.2508
548,1.042
549,0.8527
550,2.033
551,0.02489
552,0.7331
553,0.6998
554,1.091
555,1.2
556,2.087
557,0.9949
558,0.4663
559,0.5315
560,0.6095
561,0.8132
562,0.8903
563,0.499
564,1.059
565,1.816
566,0.3915
567,0.7511
568,1.146
569,1.409
570,0.876
571,0.5555
572,0.2845
573,0.39
574,0.1957
575,0.2951
576,0.602
577,0.06319
578,0.6522
579,1.702
580,1.24
581,0.8065
582,0.1123
583,1.208
584,0.7276
585,0.7659
586,0.3196
587,1.195
588,1.731
589,0.0892
590,1.026
591,0.9804
592,0.9882
593,0.337
594,0.1768
595,0.2134
596,1.806
597,1.684
598,0.7156
599,0.1742
600,0.01357
601,0.175
602,0.5383
603,1.394
604,1.411
605,1.192
606,0.8397
607,1.127
608,0.9697
609,0.9198
610,0.529
611,1.466
612,1.355
613,0.09348
614,0.5232
615,1.036
616,1.028
617,0.3606
618,0.03593
619,2.671
620,1.329
621,0.7762
622,1.338
623,0.1674
624,0.3016
625,0.8893
626,1.074
627,0.9105
628,0.1728
629,2.462
630,0.0128
631,0.5615
632,0.1199
633,2.649
634,1.661
635,0.9535
636,0.1077
637,0.4716
638,0.3582
639,0.5182
640,1.201
641,1.422
642,0.6855
643,0.00912
644,0.1399
645,0.6048
646,1.49
647,0.09515
648,0.5203
649,0.8078
650,0.8855
651,1.29
652,2.637
653,0.08035
654,1.967
655,0.1111
656,0.7242
657,0.8459
658,1.609
659,0.5093
660,1.689
661,0.5907
662,0.5213
663,1.404
664,1.526
665,0.3119
666,0.1616
667,1.403
668,1.212
669,1.678
670,0.3149
671,1.775
672,0.399
673,1.358
674,0.5809
675,0.003936
676,0.3326
677,1.949
678,1.36
679,0.09691
680,1.781
681,0.6936
682,1.089
683,0.08255
684,0.8615
685,0.4969
686,2.644
687,0.7974
688,0.2077
689,0.362
690,0.2425
691,2.711
692,1.811
693,0.8704
694,1.014
695,2.639
696,1.105
697,0.8695
698,0.2323
699,0.9541
700,0.9767
701,0.6868
702,1.313
703,0.3001
704,0.4202
705,0.3453
706,1.003
707,2.508
708,0.5872
709,2.31
710,1.665
711,1.555
712,0.413
713,2.143
714,0.2726
715,0.01925
716,0.6947
717,0.3
718,0.6749
719,0.7638
720,1.325
721,1.937
722,0.8423
723,0.3232
724,0.3897
725,0.2426
726,1.229
727,0.2055
728,0.5489
729,3.134
730,0.4834
731,1.079
732,0.241
733,1.051
734,0.4949
735,0.8144
736,0.7012
737,2.022
738,0.02486
739,0.5351
740,1.267
741,0.2275
742,1.658
743,1.203
744,0.3262
745,0.9337
746,0.4578
747,2.156
748,1.05
749,0.9586
750,1.581
751,1.397
752,2.283
753,0.6694
754,0.8435
755,0.3265
756,0.4568
757,1.25
758,0.007653
759,0.2174
760,1.361
761,0.2985
762,0.3598
763,1.126
764,0.136
765,0.5315
766,0.4542
767,1.548
768,1.813
769,0.7158
770,0.2744
771,0.4345
772,0.2677
773,0.01869
774,0.09151
775,1.506
776,1.031
777,0.1471
778,1.262
779,1.363
780,0.1537
781,1.75
782,1.311
783,2.162
784,0.3418
785,1.218
786,0.6933
787,0.4565
788,0.7485
789,0.2226
790,1.482
791,0.3765
792,0.6565
793,0.6546
794,0.4017
795,0.5048
796,1.34
797,0.2796
798,0.691
799,0.1415
800,2.358
801,0.8029
802,1.794
803,3.174
804,0.9779
805,1.443
806,1.85
807,1.564
808,2.04
809,0.9384
810,0.1432
811,0.371
812,0.2491
813,1.001
814,0.649
815,0.2277
816,0.225
817,0.9307
818,0.5134
819,0.8949
820,0.3645
821,0.0614
822,2.558
823,0.3556
824,0.1739
825,0.181
826,0.5055
827,0.1923
828,2.002
829,0.6944
830,0.1005
831,0.2006
832,1.006
833,1.965
834,0.6823
835,0.5761
836,0.06602
837,0.6712
838,0.1265
839,1.156
840,0.3947
841,0.6416
842,0.1696
843,2.249
844,0.2171
845,0.8421
846,0.3941
847,0.5413
848,0.4764
849,1.194
850,0.934
851,2.008
852,1.333
853,0.9865
854,0.3505
855,0.2794
856,0.05235
857,0.1717
858,0.9238
859,0.7148
860,2.436
861,0.7826
862,1.71
863,0.3903
864,0.8156
865,1.484
866,1.187
867,1.5
868,1.245
869,0.7529
870,0.2585
871,0.4088
872,0.9497
873,1.375
874,2.192
875,0.6853
876,1.319
877,0.08415
878,0.9413
879,1.265
880,0.197
881,1.316
882,0.0763
883,1.191
884,2.833
885,0.4068
886,0.4011
887,0.1075
888,0.06117
889,0.555
890,0.4191
891,0.3619
892,0.8592
893,1.285
894,0.284
895,1.412
896,0.883
897,0.5789
898,0.5357
899,1.124
900,0.05314
901,1.856
902,1.262
903,0.2775
904,1.81
905,3.232
906,0.3652
907,1.293
908,0.3459
909,0.7595
910,0.457
911,0.9217
912,0.4323
913,0.2097
914,1.103
915,1.104
916,0.3419
917,0.8929
918,2.194
919,1.729
920,0.8409
921,1.117
922,1.49
923,1.128
924,0.2776
925,1.474
926,1.736
927,2.864
928,0.4726
929,1.036
930,0.5701
931,0.2827
932,0.6328
933,0.2527
934,1.279
935,0.2619
936,0.6174
937,0.3381
938,1.054
939,1.818
940,1.348
941,1.027
942,1.557
943,0.4108
944,1.911
945,1.578
946,0.7502
947,0.7498
948,0.1251
949,0.9102
950,1.408
951,1.373
952,1.089
953,0.3322
954,0.8812
955,1.298
956,2.136
957,0.7862
958,0.6025
959,1.517
960,1.833
961,0.9144
962,1.754
963,0.009302
964,1.306
965,0.5508
966,2.632
967,0.8979
968,1.531
969,0.5294
970,0.6715
971,1.39
972,1.717
973,1.065
974,0.787
975,0.6828
976,1.041
977,0.6559
978,0.2113
979,0.5927
980,1.395
981,0.4639
982,0.2381
983,0.5501
984,0.4741
985,0.7295
986,0.05939
987,1.914
988,1.158
989,1.171
990,0.9994
991,1.675
992,0.5222
993,0.3613
994,0.4642
995,0.7426
996,0.4903
997,0.2058
998,0.05042
999,0.4152
1000,1.646
1001,0.6909
1002,0.8128
1003,1.237
1004,0.1723
1005,2.869
1006,0.7904
1007,0.152
1008,1.144
1009,0.06297
1010,0.7394
1011,0.9567
1012,1.286
1013,1.146
1014,0.1111
1015,0.3814
1016,1.044
1017,0.6249
1018,0.5687
1019,1.511
1020,0.3723
1021,0.4966
1022,0.6622
1023,0.402
1024,2.125
1025,0.05707
1026,1.394
1027,0.1019
1028,0.1944
1029,0.3145
1030,1.486
1031,0.4571
1032,0.1934
1033,0.678
1034,0.3387
1035,0.7852
1036,0.5646
1037,1.026
1038,1.038
1039,1.13
1040,1.552
1041,2.017
1042,1.021
1043,1.249
1044,1.407
1045,0.01003
1046,1.091
1047,0.4827
1048,0.7446
1049,1.999
1050,1.437
1051,1.775
1052,2.055
1053,0.193
1054,1.807
1055,0.3857
1056,0.777
1057,0.5034
1058,0.1586
1059,0.8218
1060,0.4706
1061,0.1905
1062,0.7047
1063,0.8229
1064,0.7927
1065,0.1464
1066,2.804
1067,1.255
1068,1.117
1069,0.7414
1070,0.7316
1071,0.7631
1072,0.1036
1073,0.01078
1074,1.684
1075,1.025
1076,0.3383
1077,0.5538
1078,0.8277
1079,0.3163
1080,1.907
1081,0.2263
1082,0.9628
1083,2.378
1084,0.7342
1085,0.7078
1086,2.903
1087,0.9436
1088,2.275
1089,1.02
1090,1.828
1091,0.5735
1092,0.1183
1093,0.7937
1094,0.7474
1095,1.253
1096,0.5238
1097,1.038
1098,0.6877
1099,3.304
1100,0.3678
1101,1.213
1102,0.05168
1103,0.2113
1104,2.881
1105,0.9018
1106,0.208
1107,0.9123
1108,0.9336
1109,0.1559
1110,0.282
1111,0.07893
1112,0.9542
1113,0.435
1114,0.6568
1115,1.112
1116,1.183
1117,1.359
1118,0.2194
1119,1.529
1120,0.9038
1121,1.898
1122,1.871
1123,0.5372
1124,0.0892
1125,0.9135
1126,0.777
1127,1.003
1128,1.665
1129,0.01206
1130,0.05565
1131,0.1547
1132,1.558
1133,1.623
1134,1.478
1135,1.087
1136,0.7637
1137,0.9039
1138,1.002
1139,0.4214
1140,0.7231
1141,1.388
1142,2.025
1143,0.3002
1144,0.9415
1145,1.575
1146,0.3276
1147,0.4572
1148,0.7671
1149,0.3738
1150,1.316
1151,1.208
1152,0.5671
1153,0.5432
1154,0.1243
1155,1.499
1156,2.022
1157,0.4812
1158,0.0679
1159,1.619
1160,1.273
1161,2.207
1162,1.268
1163,1.61
1164,0.7832
1165,0.5055
1166,1.151
1167,0.4173
1168,1.718
1169,0.2004
1170,0.6771
1171,1.351
1172,0.7075
1173,0.6893
1174,0.2784
1175,2.058
1176,0.6962
1177,1.888
1178,1.254
1179,0.2282
1180,0.5836
1181,0.1989
1182,0.6175
1183,0.506
1184,3.298
1185,1.078
1186,0.7724
1187,0.4955
1188,0.4454
1189,0.08298
1190,0.3097
1191,0.05723
1192,0.106
1193,2.128
1194,1.378
1195,0.6546
1196,0.1326
1197,1.454
1198,1.205
1199,1.618
1200,1.915
1201,0.5321
1202,1.181
1203,0.9947
1204,0.2332
1205,1.31
1206,1.09
1207,2.047
1208,0.9661
1209,1.391
1210,1.633
1211,1.148
1212,0.7093
1213,0.6514
1214,0.04239
1215,2.156
1216,0.883
1217,1.232
1218,0.1921
1219,0.9678
1220,3.153
1221,0.104
1222,1.058
1223,0.4833
1224,0.2598
1225,2.096
1226,0.151
1227,2.002
1228,0.1545
1229,1.688
1230,0.8758
1231,0.5658
1232,0.3582
1233,0.2737
1234,2.05
1235,2.176
1236,0.2021
1237,0.4458
1238,0.1533
1239,1.889
1240,0.04334
1241,0.4911
1242,2.519
1243,1.013
1244,0.03035
1245,0.0472
1246,1.202
1247,1.325
1248,0.1109
1249,2.195
1250,0.3823
1251,0.8594
1252,0.9477
1253,1.599
1254,0.1278
1255,1.18
1256,0.6603
1257,1.018
1258,0.1041
1259,0.879
1260,1.126
1261,1.016
1262,2.392
1263,1.674
1264,0.4244
1265,0.5529
1266,1.472
1267,1.512
1268,0.7347
1269,0.5137
1270,0.4437
1271,1.877
1272,0.9797
1273,0.4435
1274,0.3407
1275,0.9664
1276,1.221
1277,0.5914
1278,1.139
1279,1.297
1280,0.4039
1281,0.5599
1282,0.9834
1283,1.351
1284,0.6005
1285,0.3708
1286,0.6371
1287,1.112
1288,3.131
1289,1.014
1290,1.957
1291,0.457
1292,1.394
1293,0.7755
1294,0.4751
1295,0.1629
1296,0.5063
1297,1.918
1298,0.5804
1299,0.8951
1300,0.1721
1301,0.8892
1302,0.8389
1303,0.5823
1304,0.1765
1305,0.2298
1306,0.5663
1307,1.756
1308,0.3521
1309,0.6927
1310,0.2804
1311,0.3656
1312,0.3867
1313,0.9692
1314,0.1222
1315,1.74
1316,1.455
1317,0.2768
1318,1.805
1319,0.06343
1320,1.398
1321,0.3576
1322,0.7828
1323,0.5544
1324,0.2738
1325,0.5709
1326,0.1124
1327,1.231
1328,1.497
1329,0.04894
1330,0.8301
1331,0.5156
1332,2.384
1333,0.8517
1334,0.2285
1335,0.27
1336,0.8779
1337,0.8887
1338,1.579
1339,0.8906
1340,1.294
1341,0.1561
1342,1.476
1343,0.2138
1344,0.8647
1345,0.05802
1346,0.4885
1347,0.2071
1348,0.8976
1349,0.3034
1350,1.993
1351,0.4755
1352,0.8707
1353,0.3035
1354,0.2227
1355,1.58
1356,1.794
1357,0.07792
1358,0.1996
1359,1.186
1360,1.593
1361,1.268
1362,0.06613
1363,1.601
1364,1.58
1365,1.362
1366,0.4174
1367,2.069
1368,0.4232
1369,0.114
1370,0.4972
1371,1.339
1372,1.27
1373,0.5714
1374,0.4128
1375,1.097
1376,0.3539
1377,0.9598
1378,0.7157
1379,0.7302
1380,0.2915
1381,1.357
1382,2.587
1383,1.27
1384,0.3542
1385,0.1035
1386,2.026
1387,0.6372
1388,0.9526
1389,0.4367
1390,0.4299
1391,1.543
1392,1.512
1393,0.9061
1394,1.964
1395,0.5811
1396,0.8573
1397,0.658
1398,1.458
1399,1.179
1400,2.528
1401,0.8625
1402,2.617
1403,0.1705
1404,0.3007
1405,0.9408
1406,0.9864
1407,0.5662
1408,0.06233
1409,0.645
1410,1.202
1411,0.02497
1412,0.6211
1413,1.314
1414,0.3776
1415,0.2598
1416,0.3688
1417,0.5375
1418,1.166
1419,0.8322
1420,0.6472
1421,3.359
1422,0.444
1423,1.162
1424,1.43
1425,0.3037
1426,0.5841
1427,0.8816
1428,0.4396
1429,0.471
1430,0.09497
1431,1.49
1432,1.24
1433,0.5771
1434,1.015
1435,0.1487
1436,0.9984
1437,1.822
1438,2.043
1439,0.7874
1440,1.129
1441,0.4266
1442,0.08405
1443,1.748
1444,0.8639
1445,0.1707
1446,0.1907
1447,0.7761
1448,1.236
1449,0.16
1450,0.4981
1451,0.08668
1452,0.4565
1453,1.338
1454,2.185
1455,0.73
1456,0.5598
1457,0.6104
1458,0.9596
1459,0.5977
1460,2.742
1461,0.7167
1462,1.978
1463,0.9446
1464,1.615
1465,0.06194
1466,1.349
1467,1.685
1468,0.03747
1469,0.1686
1470,0.8146
1471,0.496
1472,1.028
1473,0.6698
1474,0.3135
1475,1.123
1476,0.912
1477,0.2767
1478,0.9795
1479,0.3402
1480,1.409
1481,1.882
1482,0.4559
1483,0.6046
1484,1.01
1485,0.4316
1486,1.697
1487,2.582
1488,0.8965
1489,1.467
1490,0.4737
1491,1.983
1492,0.663
1493,0.9569
1494,1.282
1495,0.2676
1496,0.2555
1497,1.774
1498,1.414
1499,0.7172
1500,1.497
1501,0.1773
1502,0.8776
1503,0.545
1504,1.115
1505,0.3162
1506,1.354
1507,0.5865
1508,0.1511
1509,0.6036
1510,1.111
1511,1.235
1512,2.22
1513,0.4438
1514,0.5958
1515,0.28
1516,0.6123
1517,0.3352
1518,0.8115
1519,0.2844
1520,0.3947
1521,0.8253
1522,0.6632
1523,0.7913
1524,1.004
1525,0.5156
1526,0.2006
1527,0.006163
1528,1.026
1529,0.6291
1530,0.5845
1531,0.2129
1532,0.1464
1533,0.004722
1534,0.1735
1535,0.9497
1536,0.923
1537,0.8796
1538,0.8593
1539,1.076
1540,0.3188
1541,0.07691
1542,0.3196
1543,0.05806
1544,0.1797
1545,1.532
1546,0.1445
1547,1.605
1548,0.05696
1549,0.1052
1550,0.4936
1551,1.137
1552,1.285
1553,0.07758
1554,1.342
1555,0.7888
1556,1.856
1557,0.3844
1558,0.4984
1559,0.9653
1560,2.075
1561,2.018
1562,0.546
1563,0.3854
1564,0.09877
1565,1.429
1566,1.088
1567,0.2039
1568,0.4929
1569,0.3932
1570,0.8842
1571,1.424
1572,0.3342
1573,0.3357
1574,0.7899
1575,0.5707
1576,0.05997
1577,1.189
1578,0.2555
1579,0.3066
1580,0.3523
1581,1.192
1582,0.2066
1583,0.02868
1584,0.5698
1585,0.2439
1586,1.176
1587,2.145
1588,0.2004
1589,0.9057
1590,0.8363
1591,0.7896
1592,0.1103
1593,0.02111
1594,1.377
1595,0.3069
1596,0.8573
1597,0.1509
1598,0.4231
1599,0.7738
1600,1.667
1601,0.2832
1602,2.246
1603,0.4848
1604,0.7246
1605,0.4507
1606,0.956
1607,0.4379
1608,0.6785
1609,0.03019
1610,0.7096
1611,0.4115
1612,0.7166
1613,1.036
1614,1.392
1615,0.5551
1616,0.5708
1617,1.931
1618,0.5041
1619,0.5975
1620,0.1005
1621,1.495
1622,1.237
1623,0.6977
1624,1.334
1625,0.06572
1626,0.6403
1627,0.7906
1628,0.8835
1629,0.2794
1630,0.8701
1631,0.6003
1632,0.878
1633,1.528
1634,0.4856
1635,2.456
1636,0.5563
1637,0.1363
1638,1.073
1639,0.2096
1640,0.9289
1641,0.9753
1642,0.08393
1643,0.2441
1644,0.05998
1645,0.04228
1646,1.174
1647,0.2315
1648,0.5811
1649,1.435
1650,0.3332
1651,0.8288
1652,1.088
1653,0.7828
1654,0.1696
1655,0.2136
1656,0.5991
1657,0.5389
1658,1.392
1659,1.239
1660,0.3941
1661,0.5093
1662,0.4913
1663,1.65
1664,0.0808
1665,1.111
1666,1.643
1667,0.3164
1668,0.285
1669,0.2639
1670,1.495
1671,1.003
1672,0.3596
1673,3.621
1674,0.2366
1675,1.242
1676,0.3339
1677,1.135
1678,0.8609
1679,0.04022
1680,0.02825
1681,1.231
1682,1.589
1683,0.1932
1684,0.5986
1685,0.4773
1686,2.153
1687,0.5406
1688,1.143
1689,1.051
1690,0.73
1691,2.224
1692,0.5969
1693,1.372
1694,1.221
1695,0.2655
1696,0.192
1697,0.7786
1698,0.2722
1699,1.381
1700,1.477
1701,1.752
1702,1.21
1703,0.231
1704,0.5909
1705,1.215
1706,0.2671
1707,2.351
1708,2.069
1709,2.021
1710,0.2113
1711,2.172
1712,0.3993
1713,0.01258
1714,0.09309
1715,0.4909
1716,0.5156
1717,0.08533
1718,0.243
1719,0.1914
1720,1.53
1721,0.08799
1722,0.6279
1723,0.4767
1724,0.1203
1725,2.389
1726,1.763
1727,0.4591
1728,0.1045
1729,2.612
1730,0.6885
1731,1.133
1732,0.459
1733,0.6956
1734,0.4731
1735,2.116
1736,0.7676
1737,1.43
1738,1.925
1739,0.8879
1740,0.1019
1741,3.071
1742,0.00986
1743,2.215
1744,0.08305
1745,1.995
1746,0.8329
1747,0.3678
1748,0.9646
1749,0.6362
1750,2.053
1751,0.4552
1752,0.04041
1753,1.118
1754,0.9021
1755,0.2685
1756,1.575
1757,0.4857
1758,0.5259
1759,0.07261
1760,0.3988
1761,1.844
1762,0.2838
1763,0.9835
1764,1.45
1765,0.1426
1766,0.01701
1767,1.036
1768,0.7144
1769,1.666
1770,0.09356
1771,1.981
1772,1.777
1773,0.9402
1774,0.1045
1775,0.9157
1776,0.1474
1777,0.9067
1778,2.024
1779,0.8137
1780,1.07
1781,0.7434
1782,2.019
1783,0.4501
1784,0.8135
1785,1.56
1786,0.3855
1787,0.9222
1788,0.931
1789,0.4991
1790,1.284
1791,3.29
1792,0.2111
1793,0.4254
1794,1.366
1795,2.46
1796,0.01807
1797,0.9502
1798,0.4014
1799,0.637
1800,0.4794
1801,1.231
1802,0.7754
1803,1.307
1804,1.197
1805,0.268
1806,0.1928
1807,1.325
1808,2.34
1809,0.8227
1810,1.504
1811,1.032
1812,0.3995
1813,2.015
1814,1.639
1815,0.1823
1816,0.3744
1817,2.243
1818,0.4814
1819,1.165
1820,1.392
1821,1.845
1822,0.9664
1823,0.7733
1824,0.4916
1825,2.676
1826,0.4056
1827,0.5075
1828,0.3185
1829,0.2472
1830,0.3839
1831,0.1577
1832,2
1833,1.309
1834,0.8159
1835,0.2979
1836,0.4291
1837,0.4787
1838,1.009
1839,0.7681
1840,0.2711
1841,0.5819
1842,1.826
1843,0.4282
1844,0.2106
1845,0.1639
1846,0.6089
1847,0.4828
1848,0.5317
1849,0.04845
1850,0.09272
1851,1.066
1852,0.3713
1853,2.574
1854,0.4042
1855,0.55
1856,0.8563
1857,1.417
1858,1.1
1859,1.616
1860,1.857
1861,2.01
1862,0.5773
1863,2.403
1864,2.245
1865,0.4786
1866,1.959
1867,0.9393
1868,0.1794
1869,0.8914
1870,0.03425
1871,0.1779
1872,0.7212
1873,0.6359
1874,1.406
1875,0.9246
1876,1.72
1877,0.7375
1878,0.674
1879,1.883
1880,0.831
1881,0.5064
1882,0.7658
1883,0.3998
1884,0.5948
1885,1.791
1886,0.5358
1887,0.2451
1888,0.06022
1889,0.7526
1890,1.407
1891,0.3721
1892,1.383
1893,1.297
1894,0.3053
1895,1.063
1896,0.6765
1897,0.9961
1898,3.293
1899,2.837
1900,0.5011
1901,0.4294
1902,2.609
1903,1.417
1904,0.4631
1905,1.784
1906,0.1285
1907,0.5135
1908,0.3778
1909,0.3459
1910,1.196
1911,1.183
1912,0.9389
1913,1.5
1914,1.968
1915,0.8462
1916,1.595
1917,0.002848
1918,0.762
1919,0.5965
1920,0.5629
1921,1.74
1922,0.252
1923,0.6113
1924,0.124
1925,1.76
1926,0.7268
1927,1.537
1928,0.5474
1929,1.224
1930,0.6288
1931,0.7601
1932,0.4888
1933,2.005
1934,0.04103
1935,1.34
1936,1.013
1937,0.438
1938,1.442
1939,1.472
1940,0.7988
1941,1.486
1942,0.6377
1943,0.3118
1944,0.1871
1945,0.5585
1946,1.929
1947,0.1201
1948,0.2271
1949,0.2703
1950,0.8085
1951,0.4363
1952,1.117
1953,0.607
1954,0.9622
1955,0.6135
1956,0.7842
1957,0.503
1958,0.4024
1959,0.1903
1960,0.6235
1961,0.5266
1962,1.098
1963,0.4036
1964,1.51
1965,0.5968
1966,0.3032
1967,0.0316
1968,1.322
1969,0.6686
1970,0.3258
1971,0.4989
1972,1.367
1973,0.07334
1974,0.7102
